sno,district_code,district_name,district_census_2011,district_census_2001,subdistrict_code,subdistrict_name,subdistrict_census_2011,subdistrict_census_2001,lgd_village_code,village_name,village_census_2011,village_census_2001,lgd_gp_code,gp_name
241,524,Bagalkote,556,02,5444,Bilgi,05444,2,598498,Hosa Garadadinni,598498,00136700,215217.0,Korti
242,524,Bagalkote,556,02,5444,Bilgi,05444,2,598501,Hosa Govinadinni,598501,00137000,215217.0,Korti
243,524,Bagalkote,556,02,5444,Bilgi,05444,2,598500,Hosa Korti,598500,00136900,215217.0,Korti
244,524,Bagalkote,556,02,5444,Bilgi,05444,2,598503,Hosa Takkalaki,598503,00137200,215217.0,Korti
245,524,Bagalkote,556,02,5444,Bilgi,05444,2,598517,Janamatti,598517,00138600,273104.0,Janamatti
246,524,Bagalkote,556,02,5444,Bilgi,05444,2,598542,Kadapatti,598542,00141100,215204.0,Anagwadi
247,524,Bagalkote,556,02,5444,Bilgi,05444,2,598525,Kamadal Pu.K,598525,00139400,273103.0,Heggura
248,524,Bagalkote,556,02,5444,Bilgi,05444,2,598528,Kandagal,598528,00139700,215214.0,Kandagal
249,524,Bagalkote,556,02,5444,Bilgi,05444,2,598512,Katarki,598512,00138100,215215.0,Kataraki
250,524,Bagalkote,556,02,5444,Bilgi,05444,2,598478,Kolur,598478,00134700,215216.0,Kollur
251,524,Bagalkote,556,02,5444,Bilgi,05444,2,598495,Kontikal,598495,00136400,273105.0,Nagarala
252,524,Bagalkote,556,02,5444,Bilgi,05444,2,598511,Koppa(S.K),598511,00138000,215207.0,Chikkalagundi
253,524,Bagalkote,556,02,5444,Bilgi,05444,2,598522,Koppa S.R Rc,598522,00139100,273103.0,Heggura
254,524,Bagalkote,556,02,5444,Bilgi,05444,2,598539,Kovalli,598539,00140800,273102.0,Budihal-Sh
255,524,Bagalkote,556,02,5444,Bilgi,05444,2,598537,Kundargi,598537,00140600,215218.0,Kundargi
256,524,Bagalkote,556,02,5444,Bilgi,05444,2,598513,Lingapur(S.K),598513,00138200,215215.0,Kataraki
257,524,Bagalkote,556,02,5444,Bilgi,05444,2,598507,Lingapur.S.R Pu.K,598507,00137600,273103.0,Heggura
258,524,Bagalkote,556,02,5444,Bilgi,05444,2,598526,Mangura Pu.K,598526,00139500,273103.0,Heggura
259,524,Bagalkote,556,02,5444,Bilgi,05444,2,598519,Mannikeri,598519,00138800,215212.0,Honnihal
260,524,Bagalkote,556,02,5444,Bilgi,05444,2,598479,Mundaganur,598479,00134800,215216.0,Kollur
261,524,Bagalkote,556,02,5444,Bilgi,05444,2,598521,Muttaladinni Rc,598521,00139000,273103.0,Heggura
262,524,Bagalkote,556,02,5444,Bilgi,05444,2,598487,Nagaral,598487,00135600,273105.0,Nagarala
263,524,Bagalkote,556,02,5444,Bilgi,05444,2,598475,Rabkavi,598475,00134400,215216.0,Kollur
264,524,Bagalkote,556,02,5444,Bilgi,05444,2,598486,Ramapratappa Nagar,598486,00135500,273105.0,Nagarala
265,524,Bagalkote,556,02,5444,Bilgi,05444,2,598504,Rolli,598504,00137300,273101.0,Badagandi
266,524,Bagalkote,556,02,5444,Bilgi,05444,2,598484,Shaktinagar,598484,00135300,215222.0,Teggi
267,524,Bagalkote,556,02,5444,Bilgi,05444,2,598514,Shiraguppi,598514,00138300,215215.0,Kataraki
268,524,Bagalkote,556,02,5444,Bilgi,05444,2,598485,Shivanagar,598485,00135400,215219.0,Siddapur
269,524,Bagalkote,556,02,5444,Bilgi,05444,2,598488,Siddapur,598488,00135700,215219.0,Siddapur
270,524,Bagalkote,556,02,5444,Bilgi,05444,2,598496,Sonna,598496,00136500,215220.0,Sonna
271,524,Bagalkote,556,02,5444,Bilgi,05444,2,598518,Sunaga,598518,00138700,215221.0,Sunag
272,524,Bagalkote,556,02,5444,Bilgi,05444,2,598489,Teggi,598489,00135800,215222.0,Teggi
273,524,Bagalkote,556,02,5444,Bilgi,05444,2,598533,Tolamatti,598533,00140200,215221.0,Sunag
274,524,Bagalkote,556,02,5444,Bilgi,05444,2,598534,Tummarmatti,598534,00140300,215204.0,Anagwadi
275,524,Bagalkote,556,02,5444,Bilgi,05444,2,598536,Venkatapura,598536,00140500,273104.0,Janamatti
276,524,Bagalkote,556,02,5444,Bilgi,05444,2,598480,Yadahalli,598480,00134900,215223.0,Yadahalli
277,524,Bagalkote,556,02,5444,Bilgi,05444,2,598543,Yelligutti,598543,00141200,215211.0,Herkal
278,524,Bagalkote,556,02,5444,Bilgi,05444,2,598531,Yettinatti,598531,00140000,215212.0,Honnihal
279,524,Bagalkote,556,02,7061,Guledgudda,00000,,598672,Allur. S.P.,598672,00154100,215153.0,Haldur
280,524,Bagalkote,556,02,7061,Guledgudda,00000,,598673,Asangi,598673,00154200,215169.0,Layadgundi
281,524,Bagalkote,556,02,7061,Guledgudda,00000,,598669,Budanagad,598669,00153800,215153.0,Haldur
282,524,Bagalkote,556,02,7061,Guledgudda,00000,,598693,Chimmalagi,598693,00156200,273091.0,Mangalagudda
283,524,Bagalkote,556,02,7061,Guledgudda,00000,,598671,Haladur,598671,00154000,215153.0,Haldur
284,524,Bagalkote,556,02,7061,Guledgudda,00000,,598685,Hanapur.S.P.,598685,00155400,273087.0,Hanapur-Sp
285,524,Bagalkote,556,02,7061,Guledgudda,00000,,598662,Hangaragi,598662,00153100,273088.0,Hangaragi
286,524,Bagalkote,556,02,7061,Guledgudda,00000,,598683,Hansanoor,598683,00155200,215155.0,Hansanur
287,524,Bagalkote,556,02,7061,Guledgudda,00000,,598668,Haradolli,598668,00153700,215153.0,Haldur
288,524,Bagalkote,556,02,7061,Guledgudda,00000,,598680,Hirebudihal,598680,00154900,273088.0,Hangaragi
289,524,Bagalkote,556,02,7061,Guledgudda,00000,,598660,Hulasageri,598660,00152900,215161.0,Jamankatti
290,524,Bagalkote,556,02,7061,Guledgudda,00000,,598687,Hullikeri.S.P.,598687,00155600,215179.0,Parvati
291,524,Bagalkote,556,02,7061,Guledgudda,00000,,598670,Injanawari,598670,00153900,215153.0,Haldur
292,524,Bagalkote,556,02,7061,Guledgudda,00000,,598659,Jammanakatti,598659,00152800,215161.0,Jamankatti
293,524,Bagalkote,556,02,7061,Guledgudda,00000,,598661,Katageri,598661,00153000,215163.0,Katageri
294,524,Bagalkote,556,02,7061,Guledgudda,00000,,598689,Kataginahalli,598689,00155800,215169.0,Layadgundi
295,524,Bagalkote,556,02,7061,Guledgudda,00000,,598695,Katapur,598695,00156400,273091.0,Mangalagudda
296,524,Bagalkote,556,02,7061,Guledgudda,00000,,598664,Kelawadi,598664,00153300,215165.0,Kelavadi
297,524,Bagalkote,556,02,7061,Guledgudda,00000,,598676,Khanapur.S.P.,598676,00154500,215179.0,Parvati
298,524,Bagalkote,556,02,7061,Guledgudda,00000,,598663,Khazibudihal,598663,00153200,273088.0,Hangaragi
299,524,Bagalkote,556,02,7061,Guledgudda,00000,,598682,Konkanakoppa,598682,00155100,215163.0,Katageri
300,524,Bagalkote,556,02,7061,Guledgudda,00000,,598667,Kotikall,598667,00153600,215168.0,Kotikal
301,524,Bagalkote,556,02,7061,Guledgudda,00000,,598688,Kotnalli,598688,00155700,215169.0,Layadgundi
302,524,Bagalkote,556,02,7061,Guledgudda,00000,,598633,Krishnapur,598633,00150200,215178.0,Neerbhudihal
303,524,Bagalkote,556,02,7061,Guledgudda,00000,,598681,Lakkasakoppa,598681,00155000,215161.0,Jamankatti
304,524,Bagalkote,556,02,7061,Guledgudda,00000,,598690,Layadagundi,598690,00155900,215169.0,Layadgundi
305,524,Bagalkote,556,02,7061,Guledgudda,00000,,598665,Lingapur,598665,00153400,215165.0,Kelavadi
306,524,Bagalkote,556,02,7061,Guledgudda,00000,,598694,Mangalagudda,598694,00156300,273091.0,Mangalagudda
307,524,Bagalkote,556,02,7061,Guledgudda,00000,,598677,Murudi,598677,00154600,273087.0,Hanapur-Sp
308,524,Bagalkote,556,02,7061,Guledgudda,00000,,598692,Nagaral.S.P.,598692,00156100,215174.0,Nagaral S.P.
309,524,Bagalkote,556,02,7061,Guledgudda,00000,,598674,Padanakatti,598674,00154300,215153.0,Haldur
310,524,Bagalkote,556,02,7061,Guledgudda,00000,,598675,Parwati,598675,00154400,215179.0,Parvati
311,524,Bagalkote,556,02,7061,Guledgudda,00000,,598684,Raghapur,598684,00155300,215155.0,Hansanur
312,524,Bagalkote,556,02,7061,Guledgudda,00000,,598686,Saraswathinagar,598686,00155500,273087.0,Hanapur-Sp
313,524,Bagalkote,556,02,7061,Guledgudda,00000,,598691,Subbalahunashi,598691,00156000,215174.0,Nagaral S.P.
314,524,Bagalkote,556,02,7061,Guledgudda,00000,,598679,Teggi,598679,00154800,215165.0,Kelavadi
315,524,Bagalkote,556,02,7061,Guledgudda,00000,,598678,Thogunashi,598678,00154700,215168.0,Kotikal
316,524,Bagalkote,556,02,7061,Guledgudda,00000,,598666,Timasagar,598666,00153500,215165.0,Kelavadi
317,524,Bagalkote,556,02,5448,Hungund,05448,6,598944,Adihal,598944,00181600,215232.0,Dhannur
318,524,Bagalkote,556,02,5448,Hungund,05448,6,598975,Amarawati,598975,00184700,215224.0,Amarawati
319,524,Bagalkote,556,02,5448,Hungund,05448,6,598872,Amblikoppa,598872,00174200,215248.0,Mugnoor
320,524,Bagalkote,556,02,5448,Hungund,05448,6,599027,Aminagad (Ct),599027,00175700,,
321,524,Bagalkote,556,02,5448,Hungund,05448,6,598952,Anapakatti,598952,00182400,273108.0,Havaragi
322,524,Bagalkote,556,02,5448,Hungund,05448,6,598940,Bannihatti,598940,00181200,273109.0,Hire Badawadagi
323,524,Bagalkote,556,02,5448,Hungund,05448,6,598867,Basarikatti,598867,00173700,215248.0,Mugnoor
324,524,Bagalkote,556,02,5448,Hungund,05448,6,598871,Basawanal,598871,00174100,215248.0,Mugnoor
325,524,Bagalkote,556,02,5448,Hungund,05448,6,598972,Bekamaladinni,598972,00184400,215228.0,Binjawadgi
326,524,Bagalkote,556,02,5448,Hungund,05448,6,598922,Belgal,598922,00179400,215227.0,Belgal
327,524,Bagalkote,556,02,5448,Hungund,05448,6,598876,Bevinal,598876,00174600,215237.0,Hire-Magi
328,524,Bagalkote,556,02,5448,Hungund,05448,6,598931,Bevinamatti,598931,00180300,215251.0,Rakkasagi
329,524,Bagalkote,556,02,5448,Hungund,05448,6,598976,Binjawadgi,598976,00184800,215228.0,Binjawadgi
330,524,Bagalkote,556,02,5448,Hungund,05448,6,598915,Bisaladinni,598915,00178700,273106.0,Bisaladinni
331,524,Bagalkote,556,02,5448,Hungund,05448,6,598921,Bisanalkoppa,598921,00179300,215227.0,Belgal
332,524,Bagalkote,556,02,5448,Hungund,05448,6,598875,Budihal (Inam),598875,00174500,215237.0,Hire-Magi
333,524,Bagalkote,556,02,5448,Hungund,05448,6,598874,Budihal (S.K.),598874,00174400,215248.0,Mugnoor
334,524,Bagalkote,556,02,5448,Hungund,05448,6,598938,Chickbadawadgi,598938,00181000,273109.0,Hire Badawadagi
335,524,Bagalkote,556,02,5448,Hungund,05448,6,598903,Chickmagi,598903,00177500,273110.0,Hiremalagavi
336,524,Bagalkote,556,02,5448,Hungund,05448,6,598907,Chickmalagavi,598907,00177900,273110.0,Hiremalagavi
337,524,Bagalkote,556,02,5448,Hungund,05448,6,598933,Chickyaranakeri,598933,00180500,215251.0,Rakkasagi
338,524,Bagalkote,556,02,5448,Hungund,05448,6,598970,Chintakamaladinni,598970,00184200,215228.0,Binjawadgi
339,524,Bagalkote,556,02,5448,Hungund,05448,6,598927,Chittaragi,598927,00179900,215231.0,Chittargi
340,524,Bagalkote,556,02,5448,Hungund,05448,6,598937,Chittawadgi,598937,00180900,273109.0,Hire Badawadagi
341,524,Bagalkote,556,02,5448,Hungund,05448,6,598917,Chowdakamaladinni,598917,00178900,273106.0,Bisaladinni
342,524,Bagalkote,556,02,5448,Hungund,05448,6,598957,Dasbal,598957,00182900,215244.0,Karadi
343,524,Bagalkote,556,02,5448,Hungund,05448,6,598946,Dhannur,598946,00181800,215232.0,Dhannur
344,524,Bagalkote,556,02,5448,Hungund,05448,6,598928,Gangur,598928,00180000,215231.0,Chittargi
345,524,Bagalkote,556,02,5448,Hungund,05448,6,598908,Ganjihal,598908,00178000,215233.0,Ganjihal
346,524,Bagalkote,556,02,5448,Hungund,05448,6,598977,Ghattiganur,598977,00184900,215228.0,Binjawadgi
347,524,Bagalkote,556,02,5448,Hungund,05448,6,598924,Hadagali,598924,00179600,215231.0,Chittargi
348,524,Bagalkote,556,02,5448,Hungund,05448,6,598973,Hagedal,598973,00184500,215228.0,Binjawadgi
349,524,Bagalkote,556,02,5448,Hungund,05448,6,598950,Havaragi Pu.K,598950,00182200,273108.0,Havaragi
350,524,Bagalkote,556,02,5448,Hungund,05448,6,598941,Hirebadawadgi,598941,00181300,273109.0,Hire Badawadagi
351,524,Bagalkote,556,02,5448,Hungund,05448,6,598877,Hiremagi,598877,00174700,215237.0,Hire-Magi
352,524,Bagalkote,556,02,5448,Hungund,05448,6,598906,Hiremalagavi,598906,00177800,273110.0,Hiremalagavi
353,524,Bagalkote,556,02,5448,Hungund,05448,6,598932,Hireyaranakeri,598932,00180400,215251.0,Rakkasagi
354,524,Bagalkote,556,02,5448,Hungund,05448,6,598934,Honnarahalli,598934,00180600,215251.0,Rakkasagi
355,524,Bagalkote,556,02,5448,Hungund,05448,6,598929,Huliginal,598929,00180100,215251.0,Rakkasagi
356,524,Bagalkote,556,02,5448,Hungund,05448,6,598947,Hullalli,598947,00181900,215247.0,Marol
357,524,Bagalkote,556,02,5448,Hungund,05448,6,598942,Hungund (Rural),598942,00181400,215224.0,Amarawati
358,524,Bagalkote,556,02,5448,Hungund,05448,6,598910,Huvanur,598910,00178200,215227.0,Belgal
359,524,Bagalkote,556,02,5448,Hungund,05448,6,598880,Huvinahalli,598880,00175000,273111.0,Huvinahalli
360,524,Bagalkote,556,02,5448,Hungund,05448,6,598920,Iddalgi,598920,00179200,215232.0,Dhannur
361,524,Bagalkote,556,02,5448,Hungund,05448,6,598884,Ihole,598884,00175400,215240.0,Iahole
362,524,Bagalkote,556,02,5448,Hungund,05448,6,598953,Indawar Pu.K,598953,00182500,273108.0,Havaragi
363,524,Bagalkote,556,02,5448,Hungund,05448,6,598962,Jalakamaladinni,598962,00183400,215228.0,Binjawadgi
364,524,Bagalkote,556,02,5448,Hungund,05448,6,598961,Kadiwal(Inam),598961,00183300,215228.0,Binjawadgi
365,524,Bagalkote,556,02,5448,Hungund,05448,6,598868,Kadiwal Kallapur,598868,00173800,215248.0,Mugnoor
366,524,Bagalkote,556,02,5448,Hungund,05448,6,598930,Kalagonal,598930,00180200,215251.0,Rakkasagi
367,524,Bagalkote,556,02,5448,Hungund,05448,6,598882,Kalligudda,598882,00175200,215240.0,Iahole
368,524,Bagalkote,556,02,5448,Hungund,05448,6,598943,Kamadatta,598943,00181500,215232.0,Dhannur
369,524,Bagalkote,556,02,5448,Hungund,05448,6,598960,Kamaladinni,598960,00183200,273108.0,Havaragi
370,524,Bagalkote,556,02,5448,Hungund,05448,6,599026,Kamatgi (Ct),599026,00173600,,
371,524,Bagalkote,556,02,5448,Hungund,05448,6,598913,Katagur,598913,00178500,273106.0,Bisaladinni
372,524,Bagalkote,556,02,5448,Hungund,05448,6,598912,Kengalkadapatti,598912,00178400,215246.0,Kodal-Sangam
373,524,Bagalkote,556,02,5448,Hungund,05448,6,598958,Kesarapenti,598958,00183000,215244.0,Karadi
374,524,Bagalkote,556,02,5448,Hungund,05448,6,598904,Khairwadgi,598904,00177600,273110.0,Hiremalagavi
375,524,Bagalkote,556,02,5448,Hungund,05448,6,598919,Khajagal,598919,00179100,215246.0,Kodal-Sangam
376,524,Bagalkote,556,02,5448,Hungund,05448,6,598925,Kirasur,598925,00179700,215227.0,Belgal
377,524,Bagalkote,556,02,5448,Hungund,05448,6,598948,Koppa(S.M.),598948,00182000,215247.0,Marol
378,524,Bagalkote,556,02,5448,Hungund,05448,6,598951,Koujaganur,598951,00182300,273108.0,Havaragi
379,524,Bagalkote,556,02,5448,Hungund,05448,6,598963,Lavalasar,598963,00183500,273108.0,Havaragi
380,524,Bagalkote,556,02,5448,Hungund,05448,6,598878,Madapur,598878,00174800,215237.0,Hire-Magi
381,524,Bagalkote,556,02,5448,Hungund,05448,6,598964,Manmathanal,598964,00183600,215229.0,Budihal S.K.
382,524,Bagalkote,556,02,5448,Hungund,05448,6,598949,Marol,598949,00182100,215247.0,Marol
383,524,Bagalkote,556,02,5448,Hungund,05448,6,598923,Medinapur,598923,00179500,215227.0,Belgal
384,524,Bagalkote,556,02,5448,Hungund,05448,6,598873,Muganur,598873,00174300,215248.0,Mugnoor
385,524,Bagalkote,556,02,5448,Hungund,05448,6,598881,Mullur,598881,00175100,273111.0,Huvinahalli
386,524,Bagalkote,556,02,5448,Hungund,05448,6,598935,Nagur,598935,00180700,215249.0,Nagur
387,524,Bagalkote,556,02,5448,Hungund,05448,6,598909,Nandanoor,598909,00178100,215233.0,Ganjihal
388,524,Bagalkote,556,02,5448,Hungund,05448,6,598883,Nimbalgundi,598883,00175300,215240.0,Iahole
389,524,Bagalkote,556,02,5448,Hungund,05448,6,598905,Papathanal,598905,00177700,273110.0,Hiremalagavi
390,524,Bagalkote,556,02,5448,Hungund,05448,6,598887,Rakkasagi,598887,00175800,215251.0,Rakkasagi
391,524,Bagalkote,556,02,5448,Hungund,05448,6,598879,Ramathal,598879,00174900,273111.0,Huvinahalli
392,524,Bagalkote,556,02,5448,Hungund,05448,6,598974,Ramawadgi,598974,00184600,215224.0,Amarawati
393,524,Bagalkote,556,02,5448,Hungund,05448,6,598971,Revadihal,598971,00184300,215228.0,Binjawadgi
394,524,Bagalkote,556,02,5448,Hungund,05448,6,598918,Sangum Archak Pu.K,598918,00179000,215246.0,Kodal-Sangam
395,524,Bagalkote,556,02,5448,Hungund,05448,6,598888,Sulibhavi,598888,00175900,215252.0,Sulibavi
396,524,Bagalkote,556,02,5448,Hungund,05448,6,598870,Suralikal,598870,00174000,215248.0,Mugnoor
397,524,Bagalkote,556,02,5448,Hungund,05448,6,598926,Timmapur,598926,00179800,215224.0,Amarawati
398,524,Bagalkote,556,02,5448,Hungund,05448,6,598914,Turadagi,598914,00178600,273106.0,Bisaladinni
399,524,Bagalkote,556,02,5448,Hungund,05448,6,598959,Vadergonal,598959,00183100,273108.0,Havaragi
400,524,Bagalkote,556,02,5448,Hungund,05448,6,598916,Valakaladinni,598916,00178800,273106.0,Bisaladinni
401,524,Bagalkote,556,02,5448,Hungund,05448,6,598911,Varagodadinni,598911,00178300,215246.0,Kodal-Sangam
402,524,Bagalkote,556,02,5448,Hungund,05448,6,598939,Virapur,598939,00181100,273109.0,Hire Badawadagi
403,524,Bagalkote,556,02,5448,Hungund,05448,6,598936,Yadahalli,598936,00180800,215249.0,Nagur
404,524,Bagalkote,556,02,5448,Hungund,05448,6,598945,Yemmihatti,598945,00181700,215232.0,Dhannur
405,524,Bagalkote,556,02,5448,Hungund,05448,6,598869,Yeranaikanal,598869,00173900,215248.0,Mugnoor
406,524,Bagalkote,556,02,7062,Ilkal,00000,,598955,Amarawadgi,598955,00182700,215244.0,Karadi
407,524,Bagalkote,556,02,7062,Ilkal,00000,,599016,Balakundi,599016,00188800,215226.0,Balkundi
408,524,Bagalkote,556,02,7062,Ilkal,00000,,598982,Benakanadoni,598982,00185400,215229.0,Budihal S.K.
409,524,Bagalkote,556,02,7062,Ilkal,00000,,598893,Benakanavari,598893,00176400,215230.0,Chikkanal
410,524,Bagalkote,556,02,7062,Ilkal,00000,,598896,Bhimanagad,598896,00176700,215230.0,Chikkanal
411,524,Bagalkote,556,02,7062,Ilkal,00000,,598981,Budihal (S.K.),598981,00185300,215229.0,Budihal S.K.
412,524,Bagalkote,556,02,7062,Ilkal,00000,,598983,Chamalapur,598983,00185500,215250.0,Nandwadgi
413,524,Bagalkote,556,02,7062,Ilkal,00000,,598986,Chatnihal,598986,00185800,215241.0,Jambaldinni
414,524,Bagalkote,556,02,7062,Ilkal,00000,,599020,Chickkodagali,599020,00189200,273107.0,Chikka Kodagali
415,524,Bagalkote,556,02,7062,Ilkal,00000,,599005,Chick-Otageri,599005,00187700,215238.0,Hire-Oatgeri
416,524,Bagalkote,556,02,7062,Ilkal,00000,,599001,Chicksinganagutti,599001,00187300,215239.0,Hire-Shingangutti
417,524,Bagalkote,556,02,7062,Ilkal,00000,,598991,Chikadapur,598991,00186300,215239.0,Hire-Shingangutti
418,524,Bagalkote,556,02,7062,Ilkal,00000,,598897,Chikanal,598897,00176800,215230.0,Chikkanal
419,524,Bagalkote,556,02,7062,Ilkal,00000,,598892,Chilapur,598892,00176300,215230.0,Chikkanal
420,524,Bagalkote,556,02,7062,Ilkal,00000,,598956,Chinnapur (S.K.),598956,00182800,215244.0,Karadi
421,524,Bagalkote,556,02,7062,Ilkal,00000,,598998,Chinnapur (S.T.),598998,00187000,215241.0,Jambaldinni
422,524,Bagalkote,556,02,7062,Ilkal,00000,,598900,Dammur,598900,00177200,215253.0,Vadgeri
423,524,Bagalkote,556,02,7062,Ilkal,00000,,598990,Gadisunkapur,598990,00186200,215241.0,Jambaldinni
424,524,Bagalkote,556,02,7062,Ilkal,00000,,598899,Gandal,598899,00177100,273112.0,Muradi
425,524,Bagalkote,556,02,7062,Ilkal,00000,,599014,Gonal (S.B.),599014,00188600,273107.0,Chikka Kodagali
426,524,Bagalkote,556,02,7062,Ilkal,00000,,599003,Gonal (S.K.),599003,00187500,215243.0,Kandagal
427,524,Bagalkote,556,02,7062,Ilkal,00000,,599023,Gonal (S.T.),599023,00189500,215238.0,Hire-Oatgeri
428,524,Bagalkote,556,02,7062,Ilkal,00000,,599000,Gopsani,599000,00187200,215234.0,Gorabal
429,524,Bagalkote,556,02,7062,Ilkal,00000,,599010,Gorbal,599010,00188200,215234.0,Gorabal
430,524,Bagalkote,556,02,7062,Ilkal,00000,,598889,Gorjnal,598889,00176000,215253.0,Vadgeri
431,524,Bagalkote,556,02,7062,Ilkal,00000,,599028,Gudur (S.B),599028,00176900,215236.0,Hire-Kodagalli
432,524,Bagalkote,556,02,7062,Ilkal,00000,,599012,Gudur (S.C.),599012,00188400,215235.0,Gudur S.C.
433,524,Bagalkote,556,02,7062,Ilkal,00000,,599022,Gugalmari,599022,00189400,215236.0,Hire-Kodagalli
434,524,Bagalkote,556,02,7062,Ilkal,00000,,599013,Hanamanal - S.T,599013,00188500,215236.0,Hire-Kodagalli
435,524,Bagalkote,556,02,7062,Ilkal,00000,,598993,Harnapur,598993,00186500,215250.0,Nandwadgi
436,524,Bagalkote,556,02,7062,Ilkal,00000,,598978,Hemawadgi,598978,00185000,215229.0,Budihal S.K.
437,524,Bagalkote,556,02,7062,Ilkal,00000,,598999,Herur,598999,00187100,215234.0,Gorabal
438,524,Bagalkote,556,02,7062,Ilkal,00000,,598994,Hireadapur,598994,00186600,215239.0,Hire-Shingangutti
439,524,Bagalkote,556,02,7062,Ilkal,00000,,598985,Hirehunakunti,598985,00185700,215241.0,Jambaldinni
440,524,Bagalkote,556,02,7062,Ilkal,00000,,599021,Hirekodagali,599021,00189300,215236.0,Hire-Kodagalli
441,524,Bagalkote,556,02,7062,Ilkal,00000,,599011,Hire-Otageri,599011,00188300,215238.0,Hire-Oatgeri
442,524,Bagalkote,556,02,7062,Ilkal,00000,,598995,Hiresinganagutti,598995,00186700,215239.0,Hire-Shingangutti
443,524,Bagalkote,556,02,7062,Ilkal,00000,,599015,Hireupnal,599015,00188700,273107.0,Chikka Kodagali
444,524,Bagalkote,556,02,7062,Ilkal,00000,,598902,Ilal,598902,00177400,215253.0,Vadgeri
445,524,Bagalkote,556,02,7062,Ilkal,00000,,599009,Ilkal (Rural),599009,00188100,215226.0,Balkundi
446,524,Bagalkote,556,02,7062,Ilkal,00000,,599007,Ingalgi,599007,00187900,215234.0,Gorabal
447,524,Bagalkote,556,02,7062,Ilkal,00000,,599017,Ishwarnagar,599017,00188900,215226.0,Balkundi
448,524,Bagalkote,556,02,7062,Ilkal,00000,,598954,Islampur,598954,00182600,215244.0,Karadi
449,524,Bagalkote,556,02,7062,Ilkal,00000,,598989,Jambaladinni,598989,00186100,215241.0,Jambaldinni
450,524,Bagalkote,556,02,7062,Ilkal,00000,,598984,Kambalihal,598984,00185600,215250.0,Nandwadgi
451,524,Bagalkote,556,02,7062,Ilkal,00000,,599004,Kandgal,599004,00187600,215243.0,Kandagal
452,524,Bagalkote,556,02,7062,Ilkal,00000,,598967,Karadi,598967,00183900,215244.0,Karadi
453,524,Bagalkote,556,02,7062,Ilkal,00000,,598891,Kelur,598891,00176200,215245.0,Kelur
454,524,Bagalkote,556,02,7062,Ilkal,00000,,598997,Kesarabhavi,598997,00186900,215241.0,Jambaldinni
455,524,Bagalkote,556,02,7062,Ilkal,00000,,598966,Kodihal,598966,00183800,215250.0,Nandwadgi
456,524,Bagalkote,556,02,7062,Ilkal,00000,,598969,Konnur,598969,00184100,215229.0,Budihal S.K.
457,524,Bagalkote,556,02,7062,Ilkal,00000,,599002,Krishnapur,599002,00187400,215239.0,Hire-Shingangutti
